CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,fips_state_str,fips_place_str,fips_combined,msa,msa_name,fipstate,fipscty,county_name
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,143.0,"Haralson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,149.0,"Heard County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,151.0,"Henry County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,159.0,"Jasper County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,187.0,"Lumpkin County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,199.0,"Meriwether County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,211.0,"Morgan County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,217.0,"Newton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,223.0,"Paulding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,227.0,"Pickens County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,231.0,"Pike County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,247.0,"Rockdale County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,255.0,"Spalding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Atlanta,13,4000,13,4000,134000,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,297.0,"Walton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,13.0,"Barrow County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,15.0,"Bartow County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,35.0,"Butts County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,45.0,"Carroll County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,57.0,"Cherokee County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,63.0,"Clayton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,67.0,"Cobb County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,77.0,"Coweta County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,85.0,"Dawson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,89.0,"DeKalb County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,97.0,"Douglas County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,113.0,"Fayette County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,117.0,"Forsyth County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,121.0,"Fulton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,135.0,"Gwinnett County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,143.0,"Haralson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,149.0,"Heard County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,151.0,"Henry County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,159.0,"Jasper County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,187.0,"Lumpkin County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,199.0,"Meriwether County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,211.0,"Morgan County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,217.0,"Newton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,223.0,"Paulding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,227.0,"Pickens County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,231.0,"Pike County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,247.0,"Rockdale County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,255.0,"Spalding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dunwoody,13,24768,13,24768,1324768,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,297.0,"Walton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,13.0,"Barrow County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,15.0,"Bartow County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,35.0,"Butts County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,45.0,"Carroll County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,57.0,"Cherokee County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,63.0,"Clayton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,67.0,"Cobb County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,77.0,"Coweta County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,85.0,"Dawson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,89.0,"DeKalb County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,97.0,"Douglas County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,113.0,"Fayette County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,117.0,"Forsyth County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,121.0,"Fulton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,135.0,"Gwinnett County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,143.0,"Haralson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,149.0,"Heard County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,151.0,"Henry County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,159.0,"Jasper County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,187.0,"Lumpkin County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,199.0,"Meriwether County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,211.0,"Morgan County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,217.0,"Newton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,223.0,"Paulding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,227.0,"Pickens County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,231.0,"Pike County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,247.0,"Rockdale County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,255.0,"Spalding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Marietta,13,49756,13,49756,1349756,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,297.0,"Walton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,13.0,"Barrow County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,15.0,"Bartow County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,35.0,"Butts County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,45.0,"Carroll County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,57.0,"Cherokee County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,63.0,"Clayton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,67.0,"Cobb County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,77.0,"Coweta County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,85.0,"Dawson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,89.0,"DeKalb County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,97.0,"Douglas County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,113.0,"Fayette County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,117.0,"Forsyth County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,121.0,"Fulton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,135.0,"Gwinnett County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,143.0,"Haralson County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,149.0,"Heard County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,151.0,"Henry County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,159.0,"Jasper County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,187.0,"Lumpkin County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,199.0,"Meriwether County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,211.0,"Morgan County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,217.0,"Newton County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,223.0,"Paulding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,227.0,"Pickens County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,231.0,"Pike County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,247.0,"Rockdale County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,255.0,"Spalding County, Georgia"
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Roswell,13,67284,13,67284,1367284,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",13.0,297.0,"Walton County, Georgia"
